"word","mapped","confidence","library","target","matched_term","source_kind","source_file"
"sheathbills","no","","","","","",""
"sheathe","no","","","","","",""
"sheathed","no","","","","","",""
"sheather","no","","","","","",""
"sheathers","no","","","","","",""
"sheathes","no","","","","","",""
"sheathfish","no","","","","","",""
"sheathfishes","no","","","","","",""
"sheathier","no","","","","","",""
"sheathiest","no","","","","","",""
"sheathing","no","","","","","",""
"sheathings","no","","","","","",""
"sheathless","no","","","","","",""
"sheaths","no","","","","","",""
"sheathy","no","","","","","",""
"sheave","no","","","","","",""
"sheaved","no","","","","","",""
"sheaves","no","","","","","",""
"sheaving","no","","","","","",""
"shebang","no","","","","","",""
"shebangs","no","","","","","",""
"shebean","no","","","","","",""
"shebeans","no","","","","","",""
"shebeen","no","","","","","",""
"shebeened","no","","","","","",""
"shebeener","no","","","","","",""
"shebeeners","no","","","","","",""
"shebeening","no","","","","","",""
"shebeenings","no","","","","","",""
"shebeens","no","","","","","",""
"shechita","no","","","","","",""
"shechitah","no","","","","","",""
"shechitahs","no","","","","","",""
"shechitas","no","","","","","",""
"shecklaton","no","","","","","",""
"shecklatons","no","","","","","",""
"shed","no","","","","","",""
"shedable","no","","","","","",""
"sheddable","no","","","","","",""
"shedded","no","","","","","",""
"shedder","no","","","","","",""
"shedders","no","","","","","",""
"shedding","no","","","","","",""
"sheddings","no","","","","","",""
"shedful","no","","","","","",""
"shedfuls","no","","","","","",""
"shedhand","no","","","","","",""
"shedhands","no","","","","","",""
"shedlike","no","","","","","",""
"shedload","no","","","","","",""
"shedloads","no","","","","","",""
"sheds","no","","","","","",""
"sheel","no","","","","","",""
"sheeled","no","","","","","",""
"sheeling","no","","","","","",""
"sheels","no","","","","","",""
"sheen","no","","","","","",""
"sheened","no","","","","","",""
"sheeney","no","","","","","",""
"sheeneys","no","","","","","",""
"sheenful","no","","","","","",""
"sheenie","no","","","","","",""
"sheenier","no","","","","","",""
"sheenies","no","","","","","",""
"sheeniest","no","","","","","",""
"sheening","no","","","","","",""
"sheens","no","","","","","",""
"sheeny","no","","","","","",""
"sheep","no","","","","","",""
"sheepberries","no","","","","","",""
"sheepberry","no","","","","","",""
"sheepcot","no","","","","","",""
"sheepcote","no","","","","","",""
"sheepcotes","no","","","","","",""
"sheepcots","no","","","","","",""
"sheepdog","no","","","","","",""
"sheepdogs","no","","","","","",""
"sheepfold","no","","","","","",""
"sheepfolds","no","","","","","",""
"sheephead","no","","","","","",""
"sheepheads","no","","","","","",""
"sheepherder","no","","","","","",""
"sheepherders","no","","","","","",""
"sheepherding","no","","","","","",""
"sheepherdings","no","","","","","",""
"sheepier","no","","","","","",""
"sheepiest","no","","","","","",""
"sheepish","no","","","","","",""
"sheepishly","no","","","","","",""
"sheepishness","no","","","","","",""
"sheepishnesses","no","","","","","",""
"sheeple","no","","","","","",""
"sheeplike","no","","","","","",""
"sheepman","no","","","","","",""
"sheepmen","no","","","","","",""
"sheepo","no","","","","","",""
"sheepos","no","","","","","",""
"sheepshank","no","","","","","",""
"sheepshanks","no","","","","","",""
"sheepshead","no","","","","","",""
"sheepsheads","no","","","","","",""
"sheepshearer","no","","","","","",""
"sheepshearers","no","","","","","",""
"sheepshearing","no","","","","","",""
"sheepshearings","no","","","","","",""
"sheepskin","no","","","","","",""
"sheepskins","no","","","","","",""
"sheeptrack","no","","","","","",""
"sheeptracks","no","","","","","",""
"sheepwalk","no","","","","","",""
"sheepwalks","no","","","","","",""
"sheepy","no","","","","","",""
"sheer","no","","","","","",""
"sheered","no","","","","","",""
"sheerer","no","","","","","",""
"sheerest","no","","","","","",""
"sheering","no","","","","","",""
"sheerleg","no","","","","","",""
"sheerlegs","no","","","","","",""
"sheerly","no","","","","","",""
"sheerness","no","","","","","",""
"sheernesses","no","","","","","",""
"sheers","no","","","","","",""
"sheesh","no","","","","","",""
"sheesha","no","","","","","",""
"sheeshas","no","","","","","",""
"sheet","no","","","","","",""
"sheeted","no","","","","","",""
"sheeter","no","","","","","",""
"sheeters","no","","","","","",""
"sheetfed","no","","","","","",""
"sheetier","no","","","","","",""
"sheetiest","no","","","","","",""
"sheeting","no","","","","","",""
"sheetings","no","","","","","",""
"sheetless","no","","","","","",""
"sheetlike","no","","","","","",""
"sheetrock","no","","","","","",""
"sheetrocked","no","","","","","",""
"sheetrocking","no","","","","","",""
"sheetrocks","no","","","","","",""
"sheets","no","","","","","",""
"sheety","no","","","","","",""
"sheeve","no","","","","","",""
"sheeves","no","","","","","",""
"shegetz","no","","","","","",""
"shehita","no","","","","","",""
"shehitah","no","","","","","",""
"shehitahs","no","","","","","",""
"shehitas","no","","","","","",""
"sheik","no","","","","","",""
"sheikdom","no","","","","","",""
"sheikdoms","no","","","","","",""
"sheikh","no","","","","","",""
"sheikha","no","","","","","",""
"sheikhas","no","","","","","",""
"sheikhdom","no","","","","","",""
"sheikhdoms","no","","","","","",""
"sheikhs","no","","","","","",""
"sheiks","no","","","","","",""
"sheila","no","","","","","",""
"sheilas","no","","","","","",""
"sheiling","no","","","","","",""
"sheilings","no","","","","","",""
"sheitan","no","","","","","",""
"sheitans","no","","","","","",""
"shekalim","no","","","","","",""
"shekel","no","","","","","",""
"shekelim","no","","","","","",""
"shekels","no","","","","","",""
"sheldduck","no","","","","","",""
"sheldducks","no","","","","","",""
"sheldrake","no","","","","","",""
"sheldrakes","no","","","","","",""
"shelduck","no","","","","","",""
"shelducks","no","","","","","",""
"shelf","no","","","","","",""
"shelfed","no","","","","","",""
"shelfful","no","","","","","",""
"shelffuls","no","","","","","",""
"shelfier","no","","","","","",""
"shelfiest","no","","","","","",""
"shelfing","no","","","","","",""
"shelflike","no","","","","","",""
"shelfroom","no","","","","","",""
"shelfrooms","no","","","","","",""
"shelfs","no","","","","","",""
"shelftalker","no","","","","","",""
"shelftalkers","no","","","","","",""
"shelfy","no","","","","","",""
"shell","no","","","","","",""
"shellac","no","","","","","",""
"shellack","no","","","","","",""
"shellacked","no","","","","","",""
"shellacker","no","","","","","",""
"shellackers","no","","","","","",""
"shellacking","no","","","","","",""
"shellackings","no","","","","","",""
"shellacks","no","","","","","",""
"shellacs","no","","","","","",""
"shellback","no","","","","","",""
"shellbacks","no","","","","","",""
"shellbark","no","","","","","",""
"shellbarks","no","","","","","",""
"shellbound","no","","","","","",""
"shellcracker","no","","","","","",""
"shellcrackers","no","","","","","",""
"shelldrake","no","","","","","",""
"shelldrakes","no","","","","","",""
"shellduck","no","","","","","",""
"shellducks","no","","","","","",""
"shelled","no","","","","","",""
"sheller","no","","","","","",""
"shellers","no","","","","","",""
"shellfire","no","","","","","",""
"shellfires","no","","","","","",""
"shellfish","no","","","","","",""
"shellfisheries","no","","","","","",""
"shellfishery","no","","","","","",""
"shellfishes","no","","","","","",""
"shellful","no","","","","","",""
"shellfuls","no","","","","","",""
"shellier","no","","","","","",""
"shelliest","no","","","","","",""
"shelliness","no","","","","","",""
"shellinesses","no","","","","","",""
"shelling","no","","","","","",""
"shellings","no","","","","","",""
"shellproof","no","","","","","",""
"shells","no","","","","","",""
"shellshock","no","","","","","",""
"shellshocked","no","","","","","",""
"shellshocks","no","","","","","",""
"shellwork","no","","","","","",""
"shellworks","no","","","","","",""
"shelly","no","","","","","",""
"shellycoat","no","","","","","",""
"shellycoats","no","","","","","",""
"shelta","no","","","","","",""
"sheltas","no","","","","","",""
"shelter","no","","","","","",""
"shelterbelt","no","","","","","",""
"shelterbelts","no","","","","","",""
"sheltered","no","","","","","",""
"shelterer","no","","","","","",""
"shelterers","no","","","","","",""
"sheltering","no","","","","","",""
"shelterings","no","","","","","",""
"shelterless","no","","","","","",""
"shelters","no","","","","","",""
"sheltery","no","","","","","",""
"sheltie","no","","","","","",""
"shelties","no","","","","","",""
"shelty","no","","","","","",""
"shelve","no","","","","","",""
"shelved","no","","","","","",""
"shelver","no","","","","","",""
"shelvers","no","","","","","",""
"shelves","no","","","","","",""
"shelvier","no","","","","","",""
"shelviest","no","","","","","",""
"shelving","no","","","","","",""
"shelvings","no","","","","","",""
"shelvy","no","","","","","",""
"shemozzle","no","","","","","",""
"shemozzled","no","","","","","",""
"shemozzles","no","","","","","",""
"shemozzling","no","","","","","",""
"shenanigan","no","","","","","",""
"shenanigans","no","","","","","",""
"shend","no","","","","","",""
"shending","no","","","","","",""
"shends","no","","","","","",""
"shent","no","","","","","",""
"sheol","no","","","","","",""
"sheols","no","","","","","",""
"shepherd","no","","","","","",""
"shepherded","no","","","","","",""
"shepherdess","no","","","","","",""
"shepherdesses","no","","","","","",""
"shepherding","no","","","","","",""
"shepherdless","no","","","","","",""
"shepherdling","no","","","","","",""
"shepherdlings","no","","","","","",""
"shepherds","no","","","","","",""
"sheqalim","no","","","","","",""
"sheqel","no","","","","","",""
"sheqels","no","","","","","",""
"sherang","no","","","","","",""
"sherangs","no","","","","","",""
"sherardisation","no","","","","","",""
"sherardisations","no","","","","","",""
"sherardise","no","","","","","",""
"sherardised","no","","","","","",""
"sherardises","no","","","","","",""
"sherardising","no","","","","","",""
"sherardization","no","","","","","",""
"sherardizations","no","","","","","",""
"sherardize","no","","","","","",""
"sherardized","no","","","","","",""
"sherardizes","no","","","","","",""
"sherardizing","no","","","","","",""
"sherbert","no","","","","","",""
"sherberts","no","","","","","",""
"sherbet","no","","","","","",""
"sherbets","no","","","","","",""
"sherd","no","","","","","",""
"sherds","no","","","","","",""
"shere","no","","","","","",""
"shereef","no","","","","","",""
"shereefian","no","","","","","",""
"shereefs","no","","","","","",""
"shergottite","no","","","","","",""
"shergottites","no","","","","","",""
"sheria","no","","","","","",""
"sherias","no","","","","","",""
"sheriat","no","","","","","",""
"sheriats","no","","","","","",""
"sherif","no","","","","","",""
"sheriff","no","","","","","",""
"sheriffalties","no","","","","","",""
"sheriffalty","no","","","","","",""
"sheriffdom","no","","","","","",""
"sheriffdoms","no","","","","","",""
"sheriffs","no","","","","","",""
"sheriffship","no","","","","","",""
"sheriffships","no","","","","","",""
"sherifian","no","","","","","",""
"sherifs","no","","","","","",""
"sherlock","no","","","","","",""
"sherlocks","no","","","","","",""
"sheroot","no","","","","","",""
"sheroots","no","","","","","",""
"sherpa","no","","","","","",""
"sherpas","no","","","","","",""
"sherries","no","","","","","",""
"sherris","no","","","","","",""
"sherrises","no","","","","","",""
"sherry","no","","","","","",""
"sherwani","no","","","","","",""
"sherwanis","no","","","","","",""
"shes","no","","","","","",""
"shet","no","","","","","",""
"shetland","no","","","","","",""
"shetlands","no","","","","","",""
"shets","no","","","","","",""
"shetting","no","","","","","",""
"sheuch","no","","","","","",""
"sheuched","no","","","","","",""
"sheuching","no","","","","","",""
"sheuchs","no","","","","","",""
"sheugh","no","","","","","",""
"sheughed","no","","","","","",""
"sheughing","no","","","","","",""
"sheughs","no","","","","","",""
"sheva","no","","","","","",""
"shevas","no","","","","","",""
"shew","no","","","","","",""
"shewbread","no","","","","","",""
"shewbreads","no","","","","","",""
"shewed","no","","","","","",""
"shewel","no","","","","","",""
"shewels","no","","","","","",""
"shewer","no","","","","","",""
"shewers","no","","","","","",""
"shewing","no","","","","","",""
"shewn","no","","","","","",""
"shews","no","","","","","",""
"shh","no","","","","","",""
"shiai","no","","","","","",""
"shiais","no","","","","","",""
"shiatsu","no","","","","","",""
"shiatsus","no","","","","","",""
"shiatzu","no","","","","","",""
"shiatzus","no","","","","","",""
"shibah","no","","","","","",""
"shibahs","no","","","","","",""
"shibboleth","no","","","","","",""
"shibboleths","no","","","","","",""
"shibuichi","no","","","","","",""
"shibuichis","no","","","","","",""
"shicker","no","","","","","",""
"shickered","no","","","","","",""
"shickers","no","","","","","",""
"shicksa","no","","","","","",""
"shicksas","no","","","","","",""
"shidder","no","","","","","",""
"shidders","no","","","","","",""
"shidduch","no","","","","","",""
"shidduchim","no","","","","","",""
"shied","no","","","","","",""
"shiel","no","","","","","",""
"shield","no","","","","","",""
"shielded","no","","","","","",""
"shielder","no","","","","","",""
"shielders","no","","","","","",""
"shielding","no","","","","","",""
"shieldings","no","","","","","",""
"shieldless","no","","","","","",""
"shieldlike","no","","","","","",""
"shieldling","no","","","","","",""
"shieldlings","no","","","","","",""
"shieldrake","no","","","","","",""
"shieldrakes","no","","","","","",""
"shields","no","","","","","",""
"shieldwall","no","","","","","",""
"shieldwalls","no","","","","","",""
"shieled","no","","","","","",""
"shieling","no","","","","","",""
"shielings","no","","","","","",""
"shiels","no","","","","","",""
"shier","no","","","","","",""
"shiers","no","","","","","",""
"shies","no","","","","","",""
"shiest","no","","","","","",""
"shift","no","","","","","",""
"shiftable","no","","","","","",""
"shifted","no","","","","","",""
"shifter","no","","","","","",""
"shifters","no","","","","","",""
"shiftier","no","","","","","",""
"shiftiest","no","","","","","",""
"shiftily","no","","","","","",""
"shiftiness","no","","","","","",""
"shiftinesses","no","","","","","",""
"shifting","no","","","","","",""
"shiftings","no","","","","","",""
"shiftless","no","","","","","",""
"shiftlessly","no","","","","","",""
"shiftlessness","no","","","","","",""
"shiftlessnesses","no","","","","","",""
"shifts","no","","","","","",""
"shiftwork","no","","","","","",""
"shiftworks","no","","","","","",""
"shifty","no","","","","","",""
"shigella","no","","","","","",""
"shigellae","no","","","","","",""
"shigellas","no","","","","","",""
"shigelloses","no","","","","","",""
"shigellosis","no","","","","","",""
"shiitake","no","","","","","",""
"shiitakes","no","","","","","",""
"shikar","no","","","","","",""
"shikaree","no","","","","","",""
"shikarees","no","","","","","",""
"shikari","no","","","","","",""
"shikaris","no","","","","","",""
"shikarred","no","","","","","",""
"shikarring","no","","","","","",""
"shikars","no","","","","","",""
"shikker","no","","","","","",""
"shikkers","no","","","","","",""
"shiksa","no","","","","","",""
"shiksas","no","","","","","",""
"shikse","no","","","","","",""
"shikseh","no","","","","","",""
"shiksehs","no","","","","","",""
"shikses","no","","","","","",""
"shilingi","no","","","","","",""
"shill","no","","","","","",""
"shillaber","no","","","","","",""
"shillabers","no","","","","","",""
"shillala","no","","","","","",""
"shillalah","no","","","","","",""
"shillalahs","no","","","","","",""
"shillalas","no","","","","","",""
"shilled","no","","","","","",""
"shillelagh","no","","","","","",""
"shillelaghs","no","","","","","",""
"shillelah","no","","","","","",""
"shillelahs","no","","","","","",""
"shilling","no","","","","","",""
"shillingless","no","","","","","",""
"shillings","no","","","","","",""
"shillingsworth","no","","","","","",""
"shillingsworths","no","","","","","",""
"shills","no","","","","","",""
"shillyshallied","no","","","","","",""
"shillyshallier","no","","","","","",""
"shillyshalliers","no","","","","","",""
"shillyshallies","no","","","","","",""
"shillyshally","no","","","","","",""
"shillyshallying","no","","","","","",""
"shilpit","no","","","","","",""
"shily","no","","","","","",""
"shim","no","","","","","",""
"shimaal","no","","","","","",""
"shimaals","no","","","","","",""
"shimmed","no","","","","","",""
"shimmer","no","","","","","",""
"shimmered","no","","","","","",""
"shimmerier","no","","","","","",""
"shimmeriest","no","","","","","",""
"shimmering","no","","","","","",""
"shimmeringly","no","","","","","",""
"shimmerings","no","","","","","",""
"shimmers","no","","","","","",""
"shimmery","no","","","","","",""
"shimmey","no","","","","","",""
"shimmeys","no","","","","","",""
"shimmied","no","","","","","",""
"shimmies","no","","","","","",""
"shimming","no","","","","","",""
"shimmy","no","","","","","",""
"shimmying","no","","","","","",""
"shimozzle","no","","","","","",""
"shimozzles","no","","","","","",""
"shims","no","","","","","",""
"shin","no","","","","","",""
"shinbone","no","","","","","",""
"shinbones","no","","","","","",""
"shindies","no","","","","","",""
"shindig","no","","","","","",""
"shindigs","no","","","","","",""
"shindy","no","","","","","",""
"shindys","no","","","","","",""
"shine","no","","","","","",""
"shined","no","","","","","",""
"shineless","no","","","","","",""
"shiner","no","","","","","",""
"shiners","no","","","","","",""
"shines","no","","","","","",""
"shiness","no","","","","","",""
"shinesses","no","","","","","",""
"shingle","yes","exact","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shingle","yes","phrase-token","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shingled","yes","stem-prefix-candidate","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shingler","yes","stem-prefix-candidate","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shinglers","yes","stem-prefix-candidate","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shingles","yes","stem-prefix-candidate","setup-classifier","Roofing Contractor","shingle","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shinglier","no","","","","","",""
"shingliest","no","","","","","",""
"shingling","no","","","","","",""
"shinglings","no","","","","","",""
"shingly","no","","","","","",""
"shinguard","no","","","","","",""
"shinguards","no","","","","","",""
"shinier","no","","","","","",""
"shinies","no","","","","","",""
"shiniest","no","","","","","",""
"shinily","no","","","","","",""
"shininess","no","","","","","",""
"shininesses","no","","","","","",""
"shining","no","","","","","",""
"shiningly","no","","","","","",""
"shiningness","no","","","","","",""
"shiningnesses","no","","","","","",""
"shinju","no","","","","","",""
"shinjus","no","","","","","",""
"shinkin","no","","","","","",""
"shinkins","no","","","","","",""
"shinleaf","no","","","","","",""
"shinleafs","no","","","","","",""
"shinleaves","no","","","","","",""
"shinne","no","","","","","",""
"shinned","no","","","","","",""
"shinneries","no","","","","","",""
"shinnery","no","","","","","",""
"shinnes","no","","","","","",""
"shinney","no","","","","","",""
"shinneyed","no","","","","","",""
"shinneying","no","","","","","",""
"shinneys","no","","","","","",""
"shinnied","no","","","","","",""
"shinnies","no","","","","","",""
"shinning","no","","","","","",""
"shinny","no","","","","","",""
"shinnying","no","","","","","",""
"shinplaster","no","","","","","",""
"shinplasters","no","","","","","",""
"shins","no","","","","","",""
"shinsplints","no","","","","","",""
"shintied","no","","","","","",""
"shinties","no","","","","","",""
"shinty","no","","","","","",""
"shintying","no","","","","","",""
"shiny","no","","","","","",""
"ship","yes","phrase-token","setup-classifier","Heavy Manufacturing","ship builder","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"ship","yes","phrase-token","setup-classifier","Dropshipping / Reselling","drop ship","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipboard","no","","","","","",""
"shipboards","no","","","","","",""
"shipborne","no","","","","","",""
"shipbroker","no","","","","","",""
"shipbrokers","no","","","","","",""
"shipbuilder","yes","stem-prefix-candidate","setup-classifier","Heavy Manufacturing","shipbuilding","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipbuilders","yes","stem-prefix-candidate","setup-classifier","Heavy Manufacturing","shipbuilding","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipbuilding","yes","exact","setup-classifier","Heavy Manufacturing","shipbuilding","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipbuilding","yes","phrase-token","setup-classifier","Heavy Manufacturing","shipbuilding","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipbuildings","yes","stem-prefix-candidate","setup-classifier","Heavy Manufacturing","shipbuilding","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipfitter","no","","","","","",""
"shipfitters","no","","","","","",""
"shipful","no","","","","","",""
"shipfuls","no","","","","","",""
"shiplap","no","","","","","",""
"shiplapped","no","","","","","",""
"shiplapping","no","","","","","",""
"shiplaps","no","","","","","",""
"shipless","no","","","","","",""
"shipload","no","","","","","",""
"shiploads","no","","","","","",""
"shipman","no","","","","","",""
"shipmaster","no","","","","","",""
"shipmasters","no","","","","","",""
"shipmate","no","","","","","",""
"shipmates","no","","","","","",""
"shipmen","no","","","","","",""
"shipment","no","","","","","",""
"shipments","no","","","","","",""
"shipowner","no","","","","","",""
"shipowners","no","","","","","",""
"shippable","no","","","","","",""
"shipped","no","","","","","",""
"shippen","no","","","","","",""
"shippens","no","","","","","",""
"shipper","no","","","","","",""
"shippers","no","","","","","",""
"shippie","no","","","","","",""
"shippies","no","","","","","",""
"shipping","yes","phrase-token","setup-classifier","Trucking / Freight / Transportation","shipping company","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shippings","yes","stem-prefix-candidate","setup-classifier","Trucking / Freight / Transportation","shipping company","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shippo","no","","","","","",""
"shippon","no","","","","","",""
"shippons","no","","","","","",""
"shippos","no","","","","","",""
"shippound","no","","","","","",""
"shippounds","no","","","","","",""
"ships","no","","","","","",""
"shipshape","no","","","","","",""
"shipside","no","","","","","",""
"shipsides","no","","","","","",""
"shipway","no","","","","","",""
"shipways","no","","","","","",""
"shipworm","no","","","","","",""
"shipworms","no","","","","","",""
"shipwreck","no","","","","","",""
"shipwrecked","no","","","","","",""
"shipwrecking","no","","","","","",""
"shipwrecks","no","","","","","",""
"shipwright","no","","","","","",""
"shipwrights","no","","","","","",""
"shipyard","yes","exact","setup-classifier","Heavy Manufacturing","shipyard","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipyard","yes","phrase-token","setup-classifier","Heavy Manufacturing","shipyard","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shipyards","yes","stem-prefix-candidate","setup-classifier","Heavy Manufacturing","shipyard","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shir","no","","","","","",""
"shiralee","no","","","","","",""
"shiralees","no","","","","","",""
"shire","no","","","","","",""
"shired","no","","","","","",""
"shireman","no","","","","","",""
"shiremen","no","","","","","",""
"shires","no","","","","","",""
"shiring","no","","","","","",""
"shirk","no","","","","","",""
"shirked","no","","","","","",""
"shirker","no","","","","","",""
"shirkers","no","","","","","",""
"shirking","no","","","","","",""
"shirks","no","","","","","",""
"shirr","no","","","","","",""
"shirra","no","","","","","",""
"shirralee","no","","","","","",""
"shirralees","no","","","","","",""
"shirras","no","","","","","",""
"shirred","no","","","","","",""
"shirring","no","","","","","",""
"shirrings","no","","","","","",""
"shirrs","no","","","","","",""
"shirs","no","","","","","",""
"shirt","no","","","","","",""
"shirtband","no","","","","","",""
"shirtbands","no","","","","","",""
"shirtdress","no","","","","","",""
"shirtdresses","no","","","","","",""
"shirted","no","","","","","",""
"shirtfront","no","","","","","",""
"shirtfronts","no","","","","","",""
"shirtier","no","","","","","",""
"shirtiest","no","","","","","",""
"shirtily","no","","","","","",""
"shirtiness","no","","","","","",""
"shirtinesses","no","","","","","",""
"shirting","no","","","","","",""
"shirtings","no","","","","","",""
"shirtless","no","","","","","",""
"shirtlifter","no","","","","","",""
"shirtlifters","no","","","","","",""
"shirtmaker","no","","","","","",""
"shirtmakers","no","","","","","",""
"shirts","yes","phrase-token","setup-classifier","Print on Demand","custom shirts","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shirtsleeve","yes","stem-prefix-candidate","setup-classifier","Print on Demand","custom shirts","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shirtsleeved","no","","","","","",""
"shirtsleeves","no","","","","","",""
"shirttail","no","","","","","",""
"shirttailed","no","","","","","",""
"shirttailing","no","","","","","",""
"shirttails","no","","","","","",""
"shirtwaist","no","","","","","",""
"shirtwaister","no","","","","","",""
"shirtwaisters","no","","","","","",""
"shirtwaists","no","","","","","",""
"shirty","no","","","","","",""
"shish","no","","","","","",""
"shisha","no","","","","","",""
"shishas","no","","","","","",""
"shiso","no","","","","","",""
"shisos","no","","","","","",""
"shist","no","","","","","",""
"shists","no","","","","","",""
"shitake","no","","","","","",""
"shitakes","no","","","","","",""
"shittah","no","","","","","",""
"shittahs","no","","","","","",""
"shittim","no","","","","","",""
"shittims","no","","","","","",""
"shittimwood","no","","","","","",""
"shittimwoods","no","","","","","",""
"shitzu","no","","","","","",""
"shitzus","no","","","","","",""
"shiur","no","","","","","",""
"shiurim","no","","","","","",""
"shiv","no","","","","","",""
"shiva","no","","","","","",""
"shivah","no","","","","","",""
"shivahs","no","","","","","",""
"shivaree","no","","","","","",""
"shivareed","no","","","","","",""
"shivareeing","no","","","","","",""
"shivarees","no","","","","","",""
"shivas","no","","","","","",""
"shive","no","","","","","",""
"shiver","no","","","","","",""
"shivered","no","","","","","",""
"shiverer","no","","","","","",""
"shiverers","no","","","","","",""
"shiverier","no","","","","","",""
"shiveriest","no","","","","","",""
"shivering","no","","","","","",""
"shiveringly","no","","","","","",""
"shiverings","no","","","","","",""
"shivers","no","","","","","",""
"shivery","no","","","","","",""
"shives","no","","","","","",""
"shiviti","no","","","","","",""
"shivitis","no","","","","","",""
"shivoo","no","","","","","",""
"shivoos","no","","","","","",""
"shivs","no","","","","","",""
"shivved","no","","","","","",""
"shivving","no","","","","","",""
"shkotzim","no","","","","","",""
"shlemiehl","no","","","","","",""
"shlemiehls","no","","","","","",""
"shlemiel","no","","","","","",""
"shlemiels","no","","","","","",""
"shlemozzle","no","","","","","",""
"shlemozzled","no","","","","","",""
"shlemozzles","no","","","","","",""
"shlemozzling","no","","","","","",""
"shlep","no","","","","","",""
"shlepp","no","","","","","",""
"shlepped","no","","","","","",""
"shlepper","no","","","","","",""
"shleppers","no","","","","","",""
"shlepping","no","","","","","",""
"shlepps","no","","","","","",""
"shleps","no","","","","","",""
"shlimazel","no","","","","","",""
"shlimazels","no","","","","","",""
"shlock","no","","","","","",""
"shlockier","no","","","","","",""
"shlockiest","no","","","","","",""
"shlocks","no","","","","","",""
"shlocky","no","","","","","",""
"shloshim","no","","","","","",""
"shloshims","no","","","","","",""
"shlub","no","","","","","",""
"shlubs","no","","","","","",""
"shlump","no","","","","","",""
"shlumped","no","","","","","",""
"shlumping","no","","","","","",""
"shlumps","no","","","","","",""
"shlumpy","no","","","","","",""
"shmaltz","no","","","","","",""
"shmaltzes","no","","","","","",""
"shmaltzier","no","","","","","",""
"shmaltziest","no","","","","","",""
"shmaltzy","no","","","","","",""
"shmatte","no","","","","","",""
"shmattes","no","","","","","",""
"shmear","no","","","","","",""
"shmears","no","","","","","",""
"shmek","no","","","","","",""
"shmeks","no","","","","","",""
"shmo","no","","","","","",""
"shmock","no","","","","","",""
"shmocks","no","","","","","",""
"shmoes","no","","","","","",""
"shmoose","no","","","","","",""
"shmoosed","no","","","","","",""
"shmooses","no","","","","","",""
"shmoosing","no","","","","","",""
"shmooze","no","","","","","",""
"shmoozed","no","","","","","",""
"shmoozer","no","","","","","",""
"shmoozers","no","","","","","",""
"shmoozes","no","","","","","",""
"shmoozier","no","","","","","",""
"shmooziest","no","","","","","",""
"shmoozing","no","","","","","",""
"shmoozy","no","","","","","",""
"shmuck","no","","","","","",""
"shmucks","no","","","","","",""
"shnapps","no","","","","","",""
"shnaps","no","","","","","",""
"shnook","no","","","","","",""
"shnooks","no","","","","","",""
"shnorrer","no","","","","","",""
"shnorrers","no","","","","","",""
"shoal","no","","","","","",""
"shoaled","no","","","","","",""
"shoaler","no","","","","","",""
"shoalest","no","","","","","",""
"shoalier","no","","","","","",""
"shoaliest","no","","","","","",""
"shoaliness","no","","","","","",""
"shoalinesses","no","","","","","",""
"shoaling","no","","","","","",""
"shoalings","no","","","","","",""
"shoalness","no","","","","","",""
"shoalnesses","no","","","","","",""
"shoals","no","","","","","",""
"shoalwise","no","","","","","",""
"shoaly","no","","","","","",""
"shoat","no","","","","","",""
"shoats","no","","","","","",""
"shochet","no","","","","","",""
"shochetim","no","","","","","",""
"shochets","no","","","","","",""
"shock","no","","","","","",""
"shockabilities","no","","","","","",""
"shockability","no","","","","","",""
"shockable","no","","","","","",""
"shocked","no","","","","","",""
"shocker","no","","","","","",""
"shockers","no","","","","","",""
"shockheaded","no","","","","","",""
"shocking","no","","","","","",""
"shockingly","no","","","","","",""
"shockingness","no","","","","","",""
"shockingnesses","no","","","","","",""
"shockproof","no","","","","","",""
