"word","mapped","confidence","library","target","matched_term","source_kind","source_file"
"autotypes","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","auto","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"autotypic","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","auto","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"autotypy","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","auto","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"autovac","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","auto","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"autovacs","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","auto","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"back","yes","phrase-token","setup-classifier","Chiropractic Practice","back pain clinic","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"backflow","yes","exact","setup-classifier","Plumbing Contractor","backflow","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"backflow","yes","phrase-token","setup-classifier","Plumbing Contractor","backflow","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"backflows","yes","stem-prefix-candidate","setup-classifier","Plumbing Contractor","backflow","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"baked","yes","phrase-token","setup-classifier","Bakery","baked goods","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bakery","yes","exact","setup-classifier","Bakery","bakery","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bakery","yes","exact","regulatory-status","Food Manufacturer","bakery","keyword","desk_business/lib/models/setup/business_structure/reference_tables.dart"
"bakery","yes","exact","overpass-osm-tag","bakeries","bakery","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"bakery","yes","exact","market-regex-fda_relevant_pattern","FDA_RELEVANT_PATTERN","bakery","regex-term","market-validation-api/src/domain/market-research/fetchers/expansionSignals.ts"
"bakery","yes","phrase-token","setup-classifier","Bakery","bakery","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bakery","yes","phrase-token","regulatory-status","Food Manufacturer","bakery","keyword","desk_business/lib/models/setup/business_structure/reference_tables.dart"
"bakery","yes","phrase-token","overpass-osm-tag","bakeries","bakery","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"bakery","yes","phrase-token","market-regex-fda_relevant_pattern","FDA_RELEVANT_PATTERN","bakery","regex-term","market-validation-api/src/domain/market-research/fetchers/expansionSignals.ts"
"bakeshop","yes","exact","overpass-osm-tag","bakeries","bakeshop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"bakeshop","yes","phrase-token","overpass-osm-tag","bakeries","bakeshop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"bakeshops","yes","stem-prefix-candidate","overpass-osm-tag","bakeries","bakeshop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"band","yes","exact","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"band","yes","phrase-token","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banda","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandage","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandaged","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandager","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandagers","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandages","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandaging","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandaid","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandalore","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandana","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandanas","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandanna","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandannas","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandar","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandari","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandaris","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandars","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandas","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandbox","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandboxes","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandbrake","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandeau","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandeaus","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandeaux","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banded","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandeira","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandeiras","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandelet","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandelets","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandelier","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bander","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banderol","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banderole","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banderols","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banders","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandfish","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandh","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandhs","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandicoot","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandied","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandier","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandies","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandiest","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandiness","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banding","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandings","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandit","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandito","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banditos","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banditry","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandits","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"banditti","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandittis","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandmate","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandmates","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandobast","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandobust","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandog","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandogs","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandoleer","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandoleon","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandolero","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandolier","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandoline","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandoneon","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandonion","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandook","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandooks","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandora","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandoras","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandore","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandores","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandrol","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandrols","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bands","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandsaw","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandsaws","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"bandshell","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","band","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
